1425009173.0,0.0,0,0.0301029996658834,0
1425009473.0,0.0,0,0.0301029996658834,0
1425009773.0,1.0,0,0.0301029996658834,0
1425010073.0,0.0,0,0.0301029996658834,0
1425010373.0,0.0,0,0.0301029996658834,0
1425010673.0,0.0,0,0.0301029996658834,0
1425010973.0,3.0,0,0.0301029996658834,0
1425011273.0,0.0,0,0.0301029996658834,0
1425011573.0,0.0,0,0.0301029996658834,0
1425011873.0,0.0,0,0.0301029996658834,0
1425012173.0,0.0,0,0.0301029996658834,0
1425012473.0,0.0,0,0.0301029996658834,0
1425012773.0,0.0,0,0.0301029996658834,0
1425013073.0,2.0,0,0.0301029996658834,0
1425013373.0,2.0,0,0.0301029996658834,0
1425013673.0,0.0,0,0.0301029996658834,0
1425013973.0,0.0,0,0.0301029996658834,0
1425014273.0,0.0,0,0.0301029996658834,0
1425014573.0,0.0,0,0.0301029996658834,0
1425014873.0,0.0,0,0.0301029996658834,0
1425015173.0,0.0,0,0.0301029996658834,0
1425015473.0,0.0,0,0.0301029996658834,0
1425015773.0,0.0,0,0.0301029996658834,0
1425016073.0,1.0,0,0.0301029996658834,0
1425016373.0,0.0,0,0.0301029996658834,0
1425016673.0,0.0,0,0.0301029996658834,0
1425016973.0,1.0,0,0.0301029996658834,0
1425017273.0,1.0,0,0.0301029996658834,0
1425017573.0,0.0,0,0.0301029996658834,0
1425017873.0,0.0,0,0.0301029996658834,0
1425018173.0,0.0,0,0.0301029996658834,0
1425018473.0,0.0,0,0.0301029996658834,0
1425018773.0,2.0,0,0.0301029996658834,0
1425019073.0,0.0,0,0.0301029996658834,0
1425019373.0,0.0,0,0.0301029996658834,0
1425019673.0,2.0,0,0.0301029996658834,0
1425019973.0,0.0,0,0.0301029996658834,0
1425020273.0,0.0,0,0.0301029996658834,0
1425020573.0,0.0,0,0.0301029996658834,0
1425020873.0,0.0,0,0.0301029996658834,0
1425021173.0,0.0,0,0.0301029996658834,0
1425021473.0,0.0,0,0.0301029996658834,0
1425021773.0,0.0,0,0.0301029996658834,0
1425022073.0,0.0,0,0.0301029996658834,0
1425022373.0,0.0,0,0.0301029996658834,0
1425022673.0,0.0,0,0.0301029996658834,0
1425022973.0,0.0,0,0.0301029996658834,0
1425023273.0,0.0,0,0.0301029996658834,0
1425023573.0,0.0,0,0.0301029996658834,0
1425023873.0,0.0,0,0.0301029996658834,0
1425024173.0,0.0,0,0.0301029996658834,0
1425024473.0,0.0,0,0.0301029996658834,0
1425024773.0,0.0,0,0.0301029996658834,0
1425025073.0,1.0,0,0.0301029996658834,0
1425025373.0,0.0,0,0.0301029996658834,0
1425025673.0,0.0,0,0.0301029996658834,0
1425025973.0,0.0,0,0.0301029996658834,0
1425026273.0,0.0,0,0.0301029996658834,0
1425026573.0,0.0,0,0.0301029996658834,0
1425026873.0,0.0,0,0.0301029996658834,0
1425027173.0,0.0,0,0.0301029996658834,0
1425027473.0,0.0,0,0.0301029996658834,0
1425027773.0,0.0,0,0.0301029996658834,0
1425028073.0,0.0,0,0.0301029996658834,0
1425028373.0,1.0,0,0.0301029996658834,0
1425028673.0,0.0,0,0.0301029996658834,0
1425028973.0,0.0,0,0.0301029996658834,0
1425029273.0,0.0,0,0.0301029996658834,0
1425029573.0,0.0,0,0.0301029996658834,0
1425029873.0,0.0,0,0.0301029996658834,0
1425030173.0,0.0,0,0.0301029996658834,0
1425030473.0,0.0,0,0.0301029996658834,0
1425030773.0,0.0,0,0.0301029996658834,0
1425031073.0,0.0,0,0.0301029996658834,0
1425031373.0,0.0,0,0.0301029996658834,0
1425031673.0,0.0,0,0.0301029996658834,0
1425031973.0,0.0,0,0.0301029996658834,0
1425032273.0,0.0,0,0.0301029996658834,0
1425032573.0,0.0,0,0.0301029996658834,0
1425032873.0,2.0,0,0.0301029996658834,0
1425033173.0,0.0,0,0.0301029996658834,0
1425033473.0,0.0,0,0.0301029996658834,0
1425033773.0,0.0,0,0.0301029996658834,0
1425034073.0,0.0,0,0.0301029996658834,0
1425034373.0,0.0,0,0.0301029996658834,0
1425034673.0,1.0,0,0.0301029996658834,0
1425034973.0,0.0,0,0.0301029996658834,0
1425035273.0,1.0,0,0.0301029996658834,0
1425035573.0,0.0,0,0.0301029996658834,0
1425035873.0,0.0,0,0.0301029996658834,0
1425036173.0,0.0,0,0.0301029996658834,0
1425036473.0,0.0,0,0.0301029996658834,0
1425036773.0,2.0,0,0.0301029996658834,0
1425037073.0,0.0,0,0.0301029996658834,0
1425037373.0,0.0,0,0.0301029996658834,0
1425037673.0,0.0,0,0.0301029996658834,0
1425037973.0,0.0,0,0.0301029996658834,0
1425038273.0,0.0,0,0.0301029996658834,0
1425038573.0,0.0,0,0.0301029996658834,0
1425038873.0,0.0,0,0.0301029996658834,0
1425039173.0,0.0,0,0.0301029996658834,0
1425039473.0,0.0,0,0.0301029996658834,0
1425039773.0,0.0,0,0.0301029996658834,0
1425040073.0,1.0,0,0.0301029996658834,0
1425040373.0,0.0,0,0.0301029996658834,0
1425040673.0,0.0,0,0.0301029996658834,0
1425040973.0,0.0,0,0.0301029996658834,0
1425041273.0,0.0,0,0.0301029996658834,0
1425041573.0,0.0,0,0.0301029996658834,0
1425041873.0,1.0,0,0.0301029996658834,0
1425042173.0,0.0,0,0.0301029996658834,0
1425042473.0,0.0,0,0.0301029996658834,0
1425042773.0,2.0,0,0.0301029996658834,0
1425043073.0,0.0,0,0.0301029996658834,0
1425043373.0,0.0,0,0.0301029996658834,0
1425043673.0,0.0,0,0.0301029996658834,0
1425043973.0,1.0,0,0.0301029996658834,0
1425044273.0,1.0,0,0.0301029996658834,0
1425044573.0,1.0,0,0.0301029996658834,0
1425044873.0,0.0,0,0.0301029996658834,0
1425045173.0,1.0,0,0.0301029996658834,0
1425045473.0,0.0,0,0.0301029996658834,0
1425045773.0,0.0,0,0.0301029996658834,0
1425046073.0,0.0,0,0.0301029996658834,0
1425046373.0,0.0,0,0.0301029996658834,0
1425046673.0,0.0,0,0.0301029996658834,0
1425046973.0,0.0,0,0.0301029996658834,0
1425047273.0,0.0,0,0.0301029996658834,0
1425047573.0,0.0,0,0.0301029996658834,0
1425047873.0,0.0,0,0.0301029996658834,0
1425048173.0,0.0,0,0.0301029996658834,0
1425048473.0,0.0,0,0.0301029996658834,0
1425048773.0,0.0,0,0.0301029996658834,0
1425049073.0,0.0,0,0.0301029996658834,0
1425049373.0,0.0,0,0.0301029996658834,0
1425049673.0,0.0,0,0.0301029996658834,0
1425049973.0,1.0,0,0.0301029996658834,0
1425050273.0,1.0,0,0.0301029996658834,0
1425050573.0,0.0,0,0.0301029996658834,0
1425050873.0,0.0,0,0.0301029996658834,0
1425051173.0,0.0,0,0.0301029996658834,0
1425051473.0,0.0,0,0.0301029996658834,0
1425051773.0,2.0,0,0.0301029996658834,0
1425052073.0,0.0,0,0.0301029996658834,0
1425052373.0,0.0,0,0.0301029996658834,0
1425052673.0,0.0,0,0.0301029996658834,0
1425052973.0,0.0,0,0.0301029996658834,0
1425053273.0,0.0,0,0.0301029996658834,0
1425053573.0,0.0,0,0.0301029996658834,0
1425053873.0,0.0,0,0.0301029996658834,0
1425054173.0,1.0,0,0.0301029996658834,0
1425054473.0,0.0,0,0.0301029996658834,0
1425054773.0,1.0,0,0.0301029996658834,0
1425055073.0,0.0,0,0.0301029996658834,0
1425055373.0,0.0,0,0.0301029996658834,0
1425055673.0,2.0,0,0.0301029996658834,0
1425055973.0,0.0,0,0.0301029996658834,0
1425056273.0,6.0,0,1.0,1
1425056573.0,2.0,0,0.0301029996658834,0
1425056873.0,1.0,0,0.0301029996658834,0
1425057173.0,0.0,0,0.0301029996658834,0
1425057473.0,1.0,0,0.0301029996658834,0
1425057773.0,0.0,0,0.0301029996658834,0
1425058073.0,0.0,0,0.0301029996658834,0
1425058373.0,1.0,0,0.0301029996658834,0
1425058673.0,2.0,0,0.0301029996658834,0
1425058973.0,0.0,0,0.0301029996658834,0
1425059273.0,0.0,0,0.0301029996658834,0
1425059573.0,0.0,0,0.0301029996658834,0
1425059873.0,0.0,0,0.0301029996658834,0
1425060173.0,1.0,0,0.0301029996658834,0
1425060473.0,0.0,0,0.0301029996658834,0
1425060773.0,0.0,0,0.0301029996658834,0
1425061073.0,0.0,0,0.0301029996658834,0
1425061373.0,0.0,0,0.0301029996658834,0
1425061673.0,0.0,0,0.0301029996658834,0
1425061973.0,0.0,0,0.0301029996658834,0
1425062273.0,0.0,0,0.0301029996658834,0
1425062573.0,0.0,0,0.0301029996658834,0
1425062873.0,0.0,0,0.0301029996658834,0
1425063173.0,0.0,0,0.0301029996658834,0
1425063473.0,0.0,0,0.0301029996658834,0
1425063773.0,0.0,0,0.0301029996658834,0
1425064073.0,0.0,0,0.0301029996658834,0
1425064373.0,0.0,0,0.0301029996658834,0
1425064673.0,1.0,0,0.0301029996658834,0
1425064973.0,1.0,0,0.0301029996658834,0
1425065273.0,2.0,0,0.0301029996658834,0
1425065573.0,1.0,0,0.0301029996658834,0
1425065873.0,0.0,0,0.0301029996658834,0
1425066173.0,0.0,0,0.0301029996658834,0
1425066473.0,0.0,0,0.0301029996658834,0
1425066773.0,0.0,0,0.0301029996658834,0
1425067073.0,0.0,0,0.0301029996658834,0
1425067373.0,0.0,0,0.0301029996658834,0
1425067673.0,0.0,0,0.0301029996658834,0
1425067973.0,0.0,0,0.0301029996658834,0
1425068273.0,1.0,0,0.0301029996658834,0
1425068573.0,0.0,0,0.0301029996658834,0
1425068873.0,0.0,0,0.0301029996658834,0
1425069173.0,0.0,0,0.0301029996658834,0
1425069473.0,0.0,0,0.0301029996658834,0
1425069773.0,0.0,0,0.0301029996658834,0
1425070073.0,0.0,0,0.0301029996658834,0
1425070373.0,1.0,0,0.0301029996658834,0
1425070673.0,0.0,0,0.0301029996658834,0
1425070973.0,0.0,0,0.0301029996658834,0
1425071273.0,0.0,0,0.0301029996658834,0
1425071573.0,0.0,0,0.0301029996658834,0
1425071873.0,0.0,0,0.0301029996658834,0
1425072173.0,0.0,0,0.0301029996658834,0
1425072473.0,0.0,0,0.0301029996658834,0
1425072773.0,0.0,0,0.0301029996658834,0
1425073073.0,0.0,0,0.0301029996658834,0
1425073373.0,0.0,0,0.0301029996658834,0
1425073673.0,1.0,0,0.0301029996658834,0
1425073973.0,0.0,0,0.0301029996658834,0
1425074273.0,0.0,0,0.0301029996658834,0
1425074573.0,0.0,0,0.0301029996658834,0
1425074873.0,0.0,0,0.0301029996658834,0
1425075173.0,0.0,0,0.0301029996658834,0
1425075473.0,0.0,0,0.0301029996658834,0
1425075773.0,0.0,0,0.0301029996658834,0
1425076073.0,0.0,0,0.0301029996658834,0
1425076373.0,0.0,0,0.0301029996658834,0
1425076673.0,0.0,0,0.0301029996658834,0
1425076973.0,0.0,0,0.0301029996658834,0
1425077273.0,0.0,0,0.0301029996658834,0
1425077573.0,0.0,0,0.0301029996658834,0
1425077873.0,0.0,0,0.0301029996658834,0
1425078173.0,0.0,0,0.0301029996658834,0
1425078473.0,0.0,0,0.0301029996658834,0
1425078773.0,0.0,0,0.0301029996658834,0
1425079073.0,0.0,0,0.0301029996658834,0
1425079373.0,0.0,0,0.0301029996658834,0
1425079673.0,1.0,0,0.0301029996658834,0
1425079973.0,0.0,0,0.0301029996658834,0
1425080273.0,0.0,0,0.0301029996658834,0
1425080573.0,0.0,0,0.0301029996658834,0
1425080873.0,0.0,0,0.0301029996658834,0
1425081173.0,0.0,0,0.0301029996658834,0
1425081473.0,0.0,0,0.0301029996658834,0
1425081773.0,0.0,0,0.0301029996658834,0
1425082073.0,1.0,0,0.0301029996658834,0
1425082373.0,0.0,0,0.0301029996658834,0
1425082673.0,0.0,0,0.0301029996658834,0
1425082973.0,0.0,0,0.0301029996658834,0
1425083273.0,0.0,0,0.0301029996658834,0
1425083573.0,0.0,0,0.0301029996658834,0
1425083873.0,0.0,0,0.0301029996658834,0
1425084173.0,0.0,0,0.0301029996658834,0
1425084473.0,0.0,0,0.0301029996658834,0
1425084773.0,1.0,0,0.0301029996658834,0
1425085073.0,0.0,0,0.0301029996658834,0
1425085373.0,0.0,0,0.0301029996658834,0
1425085673.0,1.0,0,0.0301029996658834,0
1425085973.0,0.0,0,0.0301029996658834,0
1425086273.0,0.0,0,0.0301029996658834,0
1425086573.0,0.0,0,0.0301029996658834,0
1425086873.0,1.0,0,0.0301029996658834,0
1425087173.0,0.0,0,0.0301029996658834,0
1425087473.0,0.0,0,0.0301029996658834,0
1425087773.0,1.0,0,0.0301029996658834,0
1425088073.0,1.0,0,0.0301029996658834,0
1425088373.0,0.0,0,0.0301029996658834,0
1425088673.0,0.0,0,0.0301029996658834,0
1425088973.0,0.0,0,0.0301029996658834,0
1425089273.0,0.0,0,0.0301029996658834,0
1425089573.0,0.0,0,0.0301029996658834,0
1425089873.0,0.0,0,0.0301029996658834,0
1425090173.0,0.0,0,0.0301029996658834,0
1425090473.0,0.0,0,0.0301029996658834,0
1425090773.0,0.0,0,0.0301029996658834,0
1425091073.0,0.0,0,0.0301029996658834,0
1425091373.0,0.0,0,0.0301029996658834,0
1425091673.0,3.0,0,0.0301029996658834,0
1425091973.0,0.0,0,0.0301029996658834,0
1425092273.0,0.0,0,0.0301029996658834,0
1425092573.0,0.0,0,0.0301029996658834,0
1425092873.0,0.0,0,0.0301029996658834,0
1425093173.0,0.0,0,0.0301029996658834,0
1425093473.0,0.0,0,0.0301029996658834,0
1425093773.0,0.0,0,0.0301029996658834,0
1425094073.0,0.0,0,0.0301029996658834,0
1425094373.0,2.0,0,0.0301029996658834,0
1425094673.0,0.0,0,0.0301029996658834,0
1425094973.0,0.0,0,0.0301029996658834,0
1425095273.0,0.0,0,0.0301029996658834,0
1425095573.0,1.0,0,0.0301029996658834,0
1425095873.0,0.0,0,0.0301029996658834,0
1425096173.0,0.0,0,0.0301029996658834,0
1425096473.0,0.0,0,0.0301029996658834,0
1425096773.0,0.0,0,0.0301029996658834,0
1425097073.0,2.0,0,0.0301029996658834,0
1425097373.0,0.0,0,0.0301029996658834,0
1425097673.0,0.0,0,0.0301029996658834,0
1425097973.0,1.0,0,0.0301029996658834,0
1425098273.0,0.0,0,0.0301029996658834,0
1425098573.0,1.0,0,0.0301029996658834,0
1425098873.0,0.0,0,0.0301029996658834,0
1425099173.0,0.0,0,0.0301029996658834,0
1425099473.0,0.0,0,0.0301029996658834,0
1425099773.0,0.0,0,0.0301029996658834,0
1425100073.0,1.0,0,0.0301029996658834,0
1425100373.0,0.0,0,0.0301029996658834,0
1425100673.0,0.0,0,0.0301029996658834,0
1425100973.0,0.0,0,0.0301029996658834,0
1425101273.0,0.0,0,0.0301029996658834,0
1425101573.0,0.0,0,0.0301029996658834,0
1425101873.0,0.0,0,0.0301029996658834,0
1425102173.0,0.0,0,0.0301029996658834,0
1425102473.0,0.0,0,0.0301029996658834,0
1425102773.0,2.0,0,0.0301029996658834,0
1425103073.0,0.0,0,0.0301029996658834,0
1425103373.0,1.0,0,0.0301029996658834,0
1425103673.0,0.0,0,0.0301029996658834,0
1425103973.0,1.0,0,0.0301029996658834,0
1425104273.0,5.0,0,0.0301029996658834,0
1425104573.0,0.0,0,0.0301029996658834,0
1425104873.0,2.0,0,0.0301029996658834,0
1425105173.0,0.0,0,0.0301029996658834,0
1425105473.0,0.0,0,0.0301029996658834,0
1425105773.0,1.0,0,0.0301029996658834,0
1425106073.0,0.0,0,0.0301029996658834,0
1425106373.0,0.0,0,0.0301029996658834,0
1425106673.0,0.0,0,0.0301029996658834,0
1425106973.0,0.0,0,0.0301029996658834,0
1425107273.0,0.0,0,0.0301029996658834,0
1425107573.0,0.0,0,0.0301029996658834,0
1425107873.0,0.0,0,0.0301029996658834,0
1425108173.0,0.0,0,0.0301029996658834,0
1425108473.0,0.0,0,0.0301029996658834,0
1425108773.0,0.0,0,0.0301029996658834,0
1425109073.0,0.0,0,0.0301029996658834,0
1425109373.0,0.0,0,0.0301029996658834,0
1425109673.0,0.0,0,0.0301029996658834,0
1425109973.0,0.0,0,0.0301029996658834,0
1425110273.0,0.0,0,0.0301029996658834,0
1425110573.0,0.0,0,0.0301029996658834,0
1425110873.0,0.0,0,0.0301029996658834,0
1425111173.0,0.0,0,0.0301029996658834,0
1425111473.0,0.0,0,0.0301029996658834,0
1425111773.0,0.0,0,0.0301029996658834,0
1425112073.0,0.0,0,0.0301029996658834,0
1425112373.0,0.0,0,0.0301029996658834,0
1425112673.0,0.0,0,0.0301029996658834,0
1425112973.0,0.0,0,0.0301029996658834,0
1425113273.0,0.0,0,0.0301029996658834,0
1425113573.0,0.0,0,0.0301029996658834,0
1425113873.0,1.0,0,0.0301029996658834,0
1425114173.0,0.0,0,0.0301029996658834,0
1425114473.0,1.0,0,0.0301029996658834,0
1425114773.0,0.0,0,0.0301029996658834,0
1425115073.0,0.0,0,0.0301029996658834,0
1425115373.0,0.0,0,0.0301029996658834,0
1425115673.0,0.0,0,0.0301029996658834,0
1425115973.0,0.0,0,0.0301029996658834,0
1425116273.0,0.0,0,0.0301029996658834,0
1425116573.0,0.0,0,0.0301029996658834,0
1425116873.0,0.0,0,0.0301029996658834,0
1425117173.0,0.0,0,0.0301029996658834,0
1425117473.0,3.0,0,0.0301029996658834,0
1425117773.0,0.0,0,0.0301029996658834,0
1425118073.0,1.0,0,0.0301029996658834,0
1425118373.0,0.0,0,0.0301029996658834,0
1425118673.0,0.0,0,0.0301029996658834,0
1425118973.0,0.0,0,0.0301029996658834,0
1425119273.0,0.0,0,0.0301029996658834,0
1425119573.0,0.0,0,0.0301029996658834,0
1425119873.0,0.0,0,0.0301029996658834,0
1425120173.0,0.0,0,0.0301029996658834,0
1425120473.0,0.0,0,0.0301029996658834,0
1425120773.0,0.0,0,0.0301029996658834,0
1425121073.0,1.0,0,0.0301029996658834,0
1425121373.0,0.0,0,0.0301029996658834,0
1425121673.0,0.0,0,0.0301029996658834,0
1425121973.0,0.0,0,0.0301029996658834,0
1425122273.0,0.0,0,0.0301029996658834,0
1425122573.0,0.0,0,0.0301029996658834,0
1425122873.0,0.0,0,0.0301029996658834,0
1425123173.0,0.0,0,0.0301029996658834,0
1425123473.0,0.0,0,0.0301029996658834,0
1425123773.0,0.0,0,0.0301029996658834,0
1425124073.0,0.0,0,0.0301029996658834,0
1425124373.0,0.0,0,0.0301029996658834,0
1425124673.0,0.0,0,0.0301029996658834,0
1425124973.0,3.0,0,0.0301029996658834,0
1425125273.0,0.0,0,0.0301029996658834,0
1425125573.0,0.0,0,0.0301029996658834,0
1425125873.0,0.0,0,0.0301029996658834,0
1425126173.0,0.0,0,0.0301029996658834,0
1425126473.0,0.0,0,0.0301029996658834,0
1425126773.0,0.0,0,0.0301029996658834,0
1425127073.0,0.0,0,0.0301029996658834,0
1425127373.0,0.0,0,0.0301029996658834,0
1425127673.0,0.0,0,0.0301029996658834,0
1425127973.0,0.0,0,0.0301029996658834,0
1425128273.0,0.0,0,0.0301029996658834,0
1425128573.0,0.0,0,0.0301029996658834,0
1425128873.0,0.0,0,0.0301029996658834,0
1425129173.0,1.0,0,0.0301029996658834,0
1425129473.0,0.0,0,0.0301029996658834,0
1425129773.0,0.0,0,0.0301029996658834,0
1425130073.0,0.0,0,0.0301029996658834,0
1425130373.0,0.0,0,0.0301029996658834,0
1425130673.0,0.0,0,0.0301029996658834,0
1425130973.0,0.0,0,0.0301029996658834,0
1425131273.0,0.0,0,0.0301029996658834,0
1425131573.0,0.0,0,0.0301029996658834,0
1425131873.0,0.0,0,0.0301029996658834,0
1425132173.0,0.0,0,0.0301029996658834,0
1425132473.0,1.0,0,0.0301029996658834,0
1425132773.0,0.0,0,0.0301029996658834,0
1425133073.0,1.0,0,0.0301029996658834,0
1425133373.0,0.0,0,0.0301029996658834,0
1425133673.0,0.0,0,0.0301029996658834,0
1425133973.0,0.0,0,0.0301029996658834,0
1425134273.0,0.0,0,0.0301029996658834,0
1425134573.0,0.0,0,0.0301029996658834,0
1425134873.0,1.0,0,0.0301029996658834,0
1425135173.0,0.0,0,0.0301029996658834,0
1425135473.0,0.0,0,0.0301029996658834,0
1425135773.0,1.0,0,0.0301029996658834,0
1425136073.0,0.0,0,0.0301029996658834,0
1425136373.0,0.0,0,0.0301029996658834,0
1425136673.0,0.0,0,0.0301029996658834,0
1425136973.0,0.0,0,0.0301029996658834,0
1425137273.0,0.0,0,0.0301029996658834,0
1425137573.0,0.0,0,0.0301029996658834,0
1425137873.0,0.0,0,0.0301029996658834,0
1425138173.0,1.0,0,0.0301029996658834,0
1425138473.0,0.0,0,0.0301029996658834,0
1425138773.0,0.0,0,0.0301029996658834,0
1425139073.0,0.0,0,0.0301029996658834,0
1425139373.0,0.0,0,0.0301029996658834,0
1425139673.0,1.0,0,0.0301029996658834,0
1425139973.0,0.0,0,0.0301029996658834,0
1425140273.0,0.0,0,0.0301029996658834,0
1425140573.0,1.0,0,0.0301029996658834,0
1425140873.0,0.0,0,0.0301029996658834,0
1425141173.0,1.0,0,0.0301029996658834,0
1425141473.0,0.0,0,0.0301029996658834,0
1425141773.0,1.0,0,0.0301029996658834,0
1425142073.0,2.0,0,0.0301029996658834,0
1425142373.0,0.0,0,0.0301029996658834,0
1425142673.0,0.0,0,0.0301029996658834,0
1425142973.0,0.0,0,0.0301029996658834,0
1425143273.0,0.0,0,0.0301029996658834,0
1425143573.0,0.0,0,0.0301029996658834,0
1425143873.0,0.0,0,0.0301029996658834,0
1425144173.0,0.0,0,0.0301029996658834,0
1425144473.0,0.0,0,0.0301029996658834,0
1425144773.0,0.0,0,0.0301029996658834,0
1425145073.0,0.0,0,0.0301029996658834,0
1425145373.0,0.0,0,0.0301029996658834,0
1425145673.0,0.0,0,0.0301029996658834,0
1425145973.0,1.0,0,0.0301029996658834,0
1425146273.0,1.0,0,0.0301029996658834,0
1425146573.0,0.0,0,0.0301029996658834,0
1425146873.0,1.0,0,0.0301029996658834,0
1425147173.0,0.0,0,0.0301029996658834,0
1425147473.0,0.0,0,0.0301029996658834,0
1425147773.0,0.0,0,0.0301029996658834,0
1425148073.0,0.0,0,0.0301029996658834,0
1425148373.0,1.0,0,0.0301029996658834,0
1425148673.0,0.0,0,0.0301029996658834,0
1425148973.0,0.0,0,0.0301029996658834,0
1425149273.0,0.0,0,0.0301029996658834,0
1425149573.0,0.0,0,0.0301029996658834,0
1425149873.0,0.0,0,0.0301029996658834,0
1425150173.0,0.0,0,0.0301029996658834,0
1425150473.0,0.0,0,0.0301029996658834,0
1425150773.0,0.0,0,0.0301029996658834,0
1425151073.0,0.0,0,0.0301029996658834,0
1425151373.0,0.0,0,0.0301029996658834,0
1425151673.0,0.0,0,0.0301029996658834,0
1425151973.0,0.0,0,0.0301029996658834,0
1425152273.0,0.0,0,0.0301029996658834,0
1425152573.0,0.0,0,0.0301029996658834,0
1425152873.0,0.0,0,0.0301029996658834,0
1425153173.0,0.0,0,0.0301029996658834,0
1425153473.0,0.0,0,0.0301029996658834,0
1425153773.0,0.0,0,0.0301029996658834,0
1425154073.0,0.0,0,0.0301029996658834,0
1425154373.0,0.0,0,0.0301029996658834,0
1425154673.0,0.0,0,0.0301029996658834,0
1425154973.0,0.0,0,0.0301029996658834,0
1425155273.0,0.0,0,0.0301029996658834,0
1425155573.0,0.0,0,0.0301029996658834,0
1425155873.0,0.0,0,0.0301029996658834,0
1425156173.0,0.0,0,0.0301029996658834,0
1425156473.0,2.0,0,0.0301029996658834,0
1425156773.0,0.0,0,0.0301029996658834,0
1425157073.0,0.0,0,0.0301029996658834,0
1425157373.0,0.0,0,0.0301029996658834,0
1425157673.0,0.0,0,0.0301029996658834,0
1425157973.0,1.0,0,0.0301029996658834,0
1425158273.0,0.0,0,0.0301029996658834,0
1425158573.0,0.0,0,0.0301029996658834,0
1425158873.0,0.0,0,0.0301029996658834,0
1425159173.0,0.0,0,0.0301029996658834,0
1425159473.0,1.0,0,0.0301029996658834,0
1425159773.0,0.0,0,0.0301029996658834,0
1425160073.0,0.0,0,0.0301029996658834,0
1425160373.0,0.0,0,0.0301029996658834,0
1425160673.0,0.0,0,0.0301029996658834,0
1425160973.0,0.0,0,0.0301029996658834,0
1425161273.0,0.0,0,0.0301029996658834,0
1425161573.0,0.0,0,0.0301029996658834,0
